id,title,poster,director,cast,genre,nation,running_time,release_date,ratings,synopsis,keyword,status,avg_grade,viewer,cnt_click
74028,슈팅걸스,https://movie-phinf.pstatic.net/20200421_65/1587429903149Wce7X_JPEG/movie_image.jpg,배효민,정웅인|이비안|정예진,드라마|가족,대한민국,97.0,20200506,12세 관람가,"“가시나들은 축구를 해도 말짱 꽝이라 그러드만!”여자축구 레전드의 시작, 그 중심에는 단 13명의 부원으로 전국대회에서 우승한 삼례여중 축구부가 있었다! 축구만큼은 진심인 선수들과 영원한 스승 故김수철 감독이 써 내려간 슛-골인 통쾌 실화!  삼례여중! 어이! 오늘도 디지게들 뛰자고!",축구|삼례|여중|여자|레전드,0,5.6,40,0
74407,좀비랜드: 더블 탭,https://movie-phinf.pstatic.net/20191101_133/1572575304249ohmm8_JPEG/movie_image.jpg,루벤 플레셔,우디 해럴슨|제시 아이젠버그|아비게일 브레스린,액션|코미디|공포,미국,99.0,20191113,15세 관람가,"좀비로 세상이 망한지 10년,
 자신들만의 재능을 발휘하고 생존 규칙을 지키며
 여전히 꿋꿋하게 살아가고 있는 희한한 가족
 탤러해시, 콜럼버스, 위치타, 리틀록.
 
 하지만 ‘좀비랜드’에 더욱 진화한 좀비가 나타나고
 이들은 새로운 인간 생존자들과 함께 사투를 시작하는데…",좀비|세상|10년|재능|발휘,0,9.3,48,0
74977,아바타: 물의 길,https://movie-phinf.pstatic.net/20221215_185/1671091761840XXpCR_JPEG/movie_image.jpg,제임스 카메론,조 샐다나|샘 워싱턴|시고니 위버,액션|모험|SF|스릴러,미국,192.0,20221214,12세 관람가,"<아바타: 물의 길>은 판도라 행성에서
 '제이크 설리'와 '네이티리'가 이룬 가족이 겪게 되는 무자비한 위협과
 살아남기 위해 떠나야 하는 긴 여정과 전투,
 그리고 견뎌내야 할 상처에 대한 이야기를 그렸다.
 
 월드와이드 역대 흥행 순위 1위를 기록한 전편 <아바타>에 이어
 제임스 카메론 감독이 13년만에 선보이는 영화로,
 샘 워싱턴, 조 샐다나, 시고니 위버, 스티븐 랭, 케이트 윈슬렛이 출연하고
 존 랜도가 프로듀싱을 맡았다.",제임스|카메론|감독|13년|영화로,1,8.7,96,0
75378,파수꾼,https://movie-phinf.pstatic.net/20111223_299/1324632673906KHPrP_JPEG/movie_image.jpg,윤성현,이제훈|서준영|박정민,드라마,대한민국,117.0,20110303,15세 관람가,"“잘못된 건 없어, 처음부터 너만 없었으면 돼…”한 소년이 죽었다. 평소 아들에게 무심했던 소년의 아버지(조성하)는 아들의 갑작스런 공백에 매우 혼란스러워하며 뒤늦은 죄책감과 무력함에, 아들 기태(이제훈)의 죽음을 뒤쫓기 시작한다. 아들의 책상 서랍 안, 소중하게 보관되어 있던 사진 속에는 동윤(서준영)과 희준(박정민)이 있다. 하지만  학교를 찾아가 겨우 알아낸 사실은 한 아이는 전학을 갔고 한 아이는 장례식장에 오지도 않았다는 것. 뭔가 이상하다. 그러던 중, 간신히 찾아낸 희준은 ‘기태와 제일 친했던 것은 동윤’이라고 말하며 자세한 대답을 회피한다. 결국 아버지의 부탁으로 동윤을 찾아나선 희준. 하지만, 학교를 자퇴하고 떠나버린 친구는 어디에도 없다. 천진하고 순수했던 그 시절, 미성숙한 소통의 오해가 불러 일으킨 비극적 파국. 독단적 우정이 가져온 폭력과 그 상처의 전염은 우리를 아프고 충격적인 결말로 이끌어간다. 서로가 전부였던 이 세 친구들 사이에서 과연 무슨 일이 벌어진 걸까?",아들|소년|아버지|동윤|학교,0,9.7,46,0
76960,나쁜 녀석들 : 포에버,https://movie-phinf.pstatic.net/20200107_50/1578361868623t7Qp6_JPEG/movie_image.jpg,아딜 엘 아르비,윌 스미스|마틴 로렌스,액션,미국,124.0,20200115,청소년 관람불가,"마이애미 강력반의 베테랑 형사 ‘마이크’[윌 스미스]는 여전히 범죄자를 소탕하는 데 열성적이지만,
 그의 파트너 ‘마커스’[마틴 로렌스]는 이제 일선에서 물러나 가족과 함께 시간을 보내고 싶어한다.
 마커스의 은퇴를 만류하던 마이크가 정체를 알 수 없는 거대 조직의 위협을 받으며 일생일대의 위험에 빠지게 된다.
 가족만큼 중요한 마이크를 위해 마커스가 합류하고, 우리의 ‘나쁜 녀석들’은 신식 무기와 기술을 장착한 루키팀 AMMO와
 함께 힘을 합쳐 일생일대 마지막 미션을 수행하게 되는데…",가족|마이크|생일|마이애미|강력반,0,7.6,49,0
80737,언차티드,https://movie-phinf.pstatic.net/20220209_134/1644383194692LvFfD_JPEG/movie_image.jpg,루벤 플레셔,톰 홀랜드|마크 월버그|소피아 테일러 알리,액션|모험,미국,116.0,20220216,12세 관람가,"모든 것을 걸었다면 세상 누구보다 빠르게 찾아야 한다!평범한 삶을 살던 ‘네이선’(톰 홀랜드)은 인생을 바꿀 뜻밖의 제안을 받는다. 그의 미션은 위험한 트레져 헌터 ‘설리’(마크 월버그)와 함께 사라진 형과 500년 전 잃어버린 천문학적인 가치를 지닌 트레져를 찾아내는 것.  그러나 몬카다(안토니오 반데라스)의 위협과 추격 속, 누구보다 빠르게 미지의 세계에 닿기 위해 결단을 내려야만 하는데…",누구|트레져|모든|세상|인생,0,8.0,47,0
81888,탑건: 매버릭,https://movie-phinf.pstatic.net/20220509_176/1652081912471yhg3N_JPEG/movie_image.jpg,조셉 코신스키,톰 크루즈|마일즈 텔러|제니퍼 코넬리,액션,미국,130.0,20220622,12세 관람가,"한순간의 실수도 용납되지 않는 하늘 위, 
가장 압도적인 비행이 시작된다!최고의 파일럿이자 전설적인 인물 매버릭(톰 크루즈)은 자신이 졸업한 훈련학교 교관으로 발탁된다.
 그의 명성을 모르던 팀원들은 매버릭의 지시를 무시하지만 실전을 방불케 하는 상공 훈련에서 눈으로 봐도 믿기 힘든 전설적인 조종 실력에 모두가 압도된다.
 
 매버릭의 지휘아래 견고한 팀워크를 쌓아가던 팀원들에게 국경을 뛰어넘는 위험한 임무가 주어지자
 매버릭은 자신이 가르친 동료들과 함께 마지막이 될 지 모를 하늘 위 비행에 나서는데…",하늘|압도|비행|전설|매버릭,0,9.9,96,0
96379,비긴 어게인,https://movie-phinf.pstatic.net/20201223_260/1608701516437kwOuA_JPEG/movie_image.jpg,존 카니,키이라 나이틀리|마크 러팔로|애덤 리바인,드라마|멜로/로맨스|코미디,미국,104.0,20140813,15세 관람가,"“다시 시작해, 너를 빛나게 할 노래를!”
싱어송라이터인 ‘그레타’(키이라 나이틀리)는 남자친구 ‘데이브’(애덤 리바인)가 메이저 음반회사와 계약을 하게 되면서 뉴욕으로 오게 된다. 그러나 행복도 잠시, 오랜 연인이자 음악적 파트너로서 함께 노래를 만들고 부르는 것이 좋았던 그레타와 달리 스타가 된 데이브의 마음은 어느새 변해버린다. 
 스타 음반프로듀서였지만 이제는 해고된 ‘댄’(마크 러팔로)은 미치기 일보직전 들른 뮤직바에서 그레타의 자작곡을 듣게 되고 아직 녹슬지 않은 촉을 살려 음반제작을 제안한다. 거리 밴드를 결성한 그들은 뉴욕의 거리를 스튜디오 삼아 진짜로 부르고 싶었던 노래를 만들어가는데…",음반|뉴욕|노래|그레타|스타,0,9.7,99,0
96951,타짜: 원 아이드 잭,https://movie-phinf.pstatic.net/20211118_112/1637211715005MIniD_JPEG/movie_image.jpg,권오광,박정민|류승범|최유화,범죄|드라마,대한민국,139.0,20190911,청소년 관람불가,"전설적인 타짜 ‘짝귀’의 아들이자 고시생인 ‘일출’(박정민)은 공부에는 흥미가 없지만 포커판에서는 날고 기는 실력자다. 포커판에서 우연히 알게 된 ‘마돈나’(최유화)의 묘한 매력에 빠져든 일출은 그녀의 곁을 지키는 ‘이상무’(윤제문)에게 속아 포커의 쓴맛을 제대로 배운다. 돈도 잃고 자존심까지 무너진 채 벼랑 끝에 몰린 도일출, 그의 앞에 정체불명의 타짜 ‘애꾸’(류승범)가 나타난다.  거액이 걸린 거대한 판을 설계한 애꾸는 전국에서 타짜들을 불러모은다. 일출을 시작으로 셔플의 제왕 까치(이광수), 남다른 연기력의 영미(임지연), 숨은 고수 권원장(권해효)까지 무엇이든 될 수 있고, 누구든 이길 수 있는 ‘원 아이드 잭’ 팀으로 모인 이들, 인생을 바꿀 새로운 판에 뛰어드는데…  베팅을 할 때는 인생을 걸어야지! 타짜니까!",타짜|포커|일출|인생|전설,0,2.6,99,0
97631,맨 인 블랙: 인터내셔널,https://movie-phinf.pstatic.net/20190607_19/1559868537841RhggT_JPEG/movie_image.jpg,F. 게리 그레이,크리스 헴스워스|테사 톰슨,액션|코미디|SF,미국,115.0,20190612,12세 관람가,"이제부터 새로운 시작이야!
R U READY?
자신의 모습을 감추고 오랜 시간 지구를 위협해 온 외계인을 감시하는 MIB본부.
 MIB 본부에도 변화가 요구되면서 신입요원 에이전트 M(테사 톰슨)이 영입되고
 MIB 에이스 요원 에이전트 H(크리스 헴스워스)가 듀오로 결성 된다!
 그들에겐 MIB 내부의 스파이를 찾아야 하는 전대미문의 미션이 주어지는데…",본부|요원|에이전트|이제|시작,0,3.7,50,0
99702,007 노 타임 투 다이,https://movie-phinf.pstatic.net/20211001_121/16330536363187liBB_JPEG/movie_image.jpg,캐리 후쿠나가,다니엘 크레이그|라미 말렉|라샤나 린치,액션,미국,163.0,20210929,12세 관람가,가장 강력한 운명의 적과 마주하게된 제임스 본드의 마지막 미션이 시작된다,가장|운명|마주|제임스|본드,0,5.0,44,0
100152,디노소어 어드벤쳐,https://movie-phinf.pstatic.net/20210114_85/1610605644339cVPBU_JPEG/movie_image.jpg,시드 배넷,나타샤 로링|매튜 케인|리처드 딜렌,모험|액션,미국,80.0,20210127,15세 관람가,"수석 연구원 ‘조나단’과 그의 조수와 의사,
 승무원으로 형성된 영국 원정대는 공룡의 증거를 찾고
 현지 가이드와 헬리콥터 조종사가 팀에 합류하여 공룡을 추적하기 위해 정글로 향한다.
 
 거기에 호기심 가득한 ‘조나단’의 아들 ‘루크’가 이 원정대에 몰래 참여한다.
 
 그들이 탄 헬리콥터가 의문의 생물체에 의해 공격을 받고
 한 번도 본 적 없는 미지의 세계에 추락하게 되는데..
 
 우연히 도달한 미지의 땅
 생존을 위한 원정이 시작된다!",원정|공룡|헬리콥터|미지|수석,0,10.0,1,0
100931,겨울왕국,https://movie-phinf.pstatic.net/20170418_82/1492496178995pHxdA_JPEG/movie_image.jpg,크리스 벅,크리스틴 벨|이디나 멘젤,애니메이션|모험|코미디|가족|판타지|뮤지컬,미국,108.0,20140116,전체 관람가,"얼어붙은 세상을 녹일 자매가 온다!서로가 최고의 친구였던 자매 ‘엘사’와 ‘안나’. 하지만 언니 ‘엘사’에게는 하나뿐인 동생에게조차 말 못할 비밀이 있다. 모든 것을 얼려버리는 신비로운 힘이 바로 그것. ‘엘사’는 통제할 수 없는 자신의 힘이 두려워 왕국을 떠나고, 얼어버린 왕국의 저주를 풀기 위해 ‘안나’는 언니를 찾아 환상적인 여정을 떠나는데……",자매|언니|왕국|세상|서로,1,9.8,98,0
101966,토이 스토리 4,https://movie-phinf.pstatic.net/20190611_117/1560221190708y3bbv_JPEG/movie_image.jpg,조시 쿨리,톰 행크스|팀 알렌|애니 파츠,애니메이션|모험|코미디|가족|판타지,미국,100.0,20190620,전체 관람가,"우리의 여행은 아직 끝나지 않았다!장난감의 운명을 거부하고 떠난 새 친구 ‘포키’를 찾기 위해 길 위에 나선 ‘우디’는 우연히 오랜 친구 ‘보핍’을 만나고 그녀를 통해 새로운 세상에 눈을 뜨게 된다. 한편, ‘버즈’와 친구들은 사라진 ‘우디’와 ‘포키’를 찾아 세상 밖 위험천만한 모험을 떠나게 되는데…",친구|세상|우리|여행|장난감,0,9.0,50,0
106026,검은 태양은 밝아온다,https://movie-phinf.pstatic.net/20130404_193/13650542257999MV08_JPEG/movie_image.jpg,라울 월쉬,클라크 게이블|이본 드 카를로|시드니 포이티어,드라마|멜로/로맨스,미국,125.0,19571229,정보없음,"비옥한 대농장에서 귀하게 자란 농장주의 딸 맨티는 아버지의 갑작스런 죽음 이후 자신의 어머니가 흑인 노예였다는 사실을 알게 된다. 슬퍼할 겨를도 없이 그녀의 삶은 급격하게 바뀌어 심지어 노예상인에게 팔려가기까지 한다. 하지만 맨티는 의외의 상대에게서 사랑을 느끼며 희망을 찾고, 남북전쟁이 발발하자 그녀의 삶은 다시 큰 전환을 맞는다.",농장|그녀|주의|아버지|죽음,1,7.5,2,0
106783,샐린저,https://movie-phinf.pstatic.net/20191118_282/1574065368157Oll4A_JPEG/movie_image.jpg,쉐인 샐러노,필립 세이모어 호프만|에드워드 노튼|존 쿠삭,다큐멘터리,미국,128.0,20191212,15세 관람가,"누적 판매 7000만부!
 매년 50만 부 이상 팔리는 책!
 16년 간 매주 한 주도 빠짐없이 829주 동안 팔린 책! (2018년까지의 기준)
 한국 출간 이후 100쇄를 넘긴 책!
 존 레논과 케네디 대통령 암살범이 영감을 받은 FBI가 주목하는 책!
 
 세기의 걸작 『호밀밭의 파수꾼』의 성공 이후 작가 J.D. 샐린저는 1965년부터 미국 코니시 산 속 작은 마을에서 은둔 생활을 시작한다. 
 수많은 기자들과 팬들이 그를 만나길 원했지만 모든 시도는 실패로 돌아가고 그로부터 50여년이 지난 지금, 세상이 알지 못했던 샐린저의 숨겨진 모습들과 그가 사후에 남긴 새로운 작품에 대한 비밀이 공개된다!
 
 J. D. 샐린저 탄생 100주년 기념작 <샐린저>",샐린저|이후|100|누적|판매,0,7.9,9,0
107992,크루즈 패밀리: 뉴 에이지,https://movie-phinf.pstatic.net/20210510_287/16206206819509mLLg_JPEG/movie_image.jpg,조엘 크로포드,엠마 스톤|라이언 레이놀즈|켈리 마리 트란,애니메이션|모험|코미디,미국,95.0,20210505,전체 관람가,"인류 최초 가족들의 새로운 세상을 향한 스펙터클한 모험이 시작된다!동굴을 떠나 새로운 거주지를 찾아 나선 크루즈 패밀리.
 우여곡절 끝에 찾은 완벽한 트리 하우스에서 진화된 인류, 베터맨 패밀리와 마주한다.
 도구를 사용하고 ‘집’에서 안전하게 살아가는 지능형 베터맨 패밀리와
 맨손으로 사냥하고 자연과 함께 살아가는 본능형 크루즈 패밀리는
 너무나도 다른 삶의 방식으로 사사건건 부딪힌다.
 
 반면 처음으로 여자 사람친구를 만난 ‘이프’와 ‘던’은 가족들과 달리 우정을 쌓아가지만
 점점 두 가족에게 예상치 못한 위협이 닥쳐오는데…",패밀리|가족|인류|크루즈|베터,0,9.6,48,0
